Source URL,Product Name,Product Price,Product Score,Product_Image,Product Specifications_1,Product Specifications_2,Product Specifications_3,Product Specifications_4,Product Specifications_5,Product Specifications_6,Product Specifications_7,Product Specifications_8
https://www.zoomit.ir/product/list/tablet/,گلکسی تب اس 9 سامسونگ,"47,500,000",4.7,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEAYABgAAD/2wCEAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDIBCQkJDAsMGA0NGDIhHCEyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMv/AABEIAAoACgMBIgACEQEDEQH/xAGiAAABBQEBAQEBAQAAAAAAAAAAAQIDBAUGBwgJCgsQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+gEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoLEQACAQIEBAMEBwUEBAABAncAAQIDEQQFITEGEkFRB2FxEyIygQgUQpGhscEJIzNS8BVictEKFiQ04SXxFxgZGiYnKCkqNTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqCg4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2dri4+Tl5ufo6ery8/T19vf4+fr/2gAMAwEAAhEDEQA/ANb4p69d6Z440CGGHfHPMFY46cgf1z+FetW87G2iOOqD+VeQfFfVprLxz4fhW1WVJZwCxHTkDj8yfwr163kzbRfL/AP5Vq78qA//2Q==",11.0 اینچ , 1600x2560 پیکسل,13 مگاپیکسل , سلفی 12 مگاپیکسل,8/12 گیگابایت رم , Snapdragon 8 Gen 2,8400 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,گلکسی تب S9 FE سامسونگ,"30,699,000",3.9,https://api2.zoomit.ir/media/6683d8fd772792639dec8598?w=1920&q=75,10.9 اینچ , 1440x2304 پیکسل,8 مگاپیکسل , سلفی 12 مگاپیکسل,6/8 گیگابایت رم , Exynos 1380,8000 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,آیپد ایر 11 اپل نسخه 2024,"45,860,000",3.8,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEAYABgAAD/2wCEAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDIBCQkJDAsMGA0NGDIhHCEyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMv/AABEIAAoACgMBIgACEQEDEQH/xAGiAAABBQEBAQEBAQAAAAAAAAAAAQIDBAUGBwgJCgsQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+gEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoLEQACAQIEBAMEBwUEBAABAncAAQIDEQQFITEGEkFRB2FxEyIygQgUQpGhscEJIzNS8BVictEKFiQ04SXxFxgZGiYnKCkqNTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqCg4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2dri4+Tl5ufo6ery8/T19vf4+fr/2gAMAwEAAhEDEQA/AOs+LtzdWz6QbaLfuu41bjopPJr020/484M/881/lXmvxbvby0bSPssYcPdxq+VBwpPJr0q1ObOAnr5a/wAqBJu9j//Z",11 اینچ,1640x2360 پیکسل,12 مگاپیکسل,سلفی 12 مگاپیکسل,8 گیگابایت رم,اپل M2,28.93 وات‌ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,پد 6 شیائومی,"28,999,000",4.4,https://api2.zoomit.ir/media/67b31c36af7091f81ac98439?w=1920&q=75,11.0 اینچ,1800x2880 پیکسل,13 مگاپیکسل,سلفی 8 مگاپیکسل,6/8 گیگابایت رم,Snapdragon 870 5G,8840 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,آیپد پرو 11 اپل نسخه 2024,"81,545,000",3.8,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEAYABgAAD/2wCEAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDIBCQkJDAsMGA0NGDIhHCEyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMv/AABEIAAoACgMBIgACEQEDEQH/xAGiAAABBQEBAQEBAQAAAAAAAAAAAQIDBAUGBwgJCgsQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+gEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoLEQACAQIEBAMEBwUEBAABAncAAQIDEQQFITEGEkFRB2FxEyIygQgUQpGhscEJIzNS8BVictEKFiQ04SXxFxgZGiYnKCkqNTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqCg4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2dri4+Tl5ufo6ery8/T19vf4+fr/2gAMAwEAAhEDEQA/APVfEkgGpWyn1FdFHJ+6T/dFc14mER1W23DnI710cZHlJx/CKzh8cjR/Aj//2Q==",11 اینچ,1668x2420 پیکسل,12 مگاپیکسل,سلفی 12 مگاپیکسل,8/16 گیگابایت رم,اپل M4,8160 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,گلکسی تب اس 9 اولترا سامسونگ,"79,500,000",4.6,https://api2.zoomit.ir/media/663a4994a55162c757fca219?w=1920&q=75,14.6 اینچ , 1848x2960 پیکسل,13/8 مگاپیکسل , سلفی 12/12 مگاپیکسل,12/16 گیگابایت رم , Snapdragon 8 Gen 2,11200 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,گلکسی تب S9 FE پلاس سامسونگ,"38,900,000",3.9,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEAYABgAAD/2wCEAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDIBCQkJDAsMGA0NGDIhHCEyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMv/AABEIAAoACgMBIgACEQEDEQH/xAGiAAABBQEBAQEBAQAAAAAAAAAAAQIDBAUGBwgJCgsQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+gEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoLEQACAQIEBAMEBwUEBAABAncAAQIDEQQFITEGEkFRB2FxEyIygQgUQpGhscEJIzNS8BVictEKFiQ04SXxFxgZGiYnKCkqNTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqCg4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2dri4+Tl5ufo6ery8/T19vf4+fr/2gAMAwEAAhEDEQA/AOi+J2u3Vh4u0KzhgLrcThWPoP8AP8q9Tt5W+zRcfwD+VeUfFDVpLLxpoMEVqJGmmClyPuj/AD/KvV7eQm2iyv8AAP5UyFuz/9k=",12.4 اینچ , 1600x2560 پیکسل,8/8 مگاپیکسل , سلفی 12 مگاپیکسل,8/12 گیگابایت رم , Exynos 1380,10090 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,ردمی پد پرو شیائومی,"18,000,000",4.8,https://api2.zoomit.ir/media/66b77da1dc4961c56dd1d43e?w=1920&q=75,12.1 اینچ,1600x2560 پیکسل,8 مگاپیکسل,سلفی 8 مگاپیکسل,6/8 گیگابایت رم,Snapdragon 7s Gen 2,10000 میلی‌آمپر ساعت,شارژ سریع 33 وات
https://www.zoomit.ir/product/list/tablet/,گلکسی تب اس 10 اولترا سامسونگ,"80,450,000",4.3,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEAYABgAAD/2wCEAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDIBCQkJDAsMGA0NGDIhHCEyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMv/AABEIAAoACgMBIgACEQEDEQH/xAGiAAABBQEBAQEBAQAAAAAAAAAAAQIDBAUGBwgJCgsQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+gEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoLEQACAQIEBAMEBwUEBAABAncAAQIDEQQFITEGEkFRB2FxEyIygQgUQpGhscEJIzNS8BVictEKFiQ04SXxFxgZGiYnKCkqNTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqCg4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2dri4+Tl5ufo6ery8/T19vf4+fr/2gAMAwEAAhEDEQA/AOt+LGrT6be6MIYWk826jjbH8IJ616Vatm0hPrGv8q8x+LeoPY32i+XbecZLuOM8fdBPWvTbUg2kJx/yzX+VNbCP/9k=",14.6 اینچ,1848x2960 پیکسل,13/8 مگاپیکسل,سلفی 12/12 مگاپیکسل,12/16 گیگابایت رم,Dimensity 9300+,11200 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,آیپد مینی 2024 اپل,"40,780,000",4.4,https://api2.zoomit.ir/media/663a43d0a55162c757fca1a6?w=1920&q=75,8.3 اینچ,2266×1488 پیکسل,12 مگاپیکسل,سلفی 12 مگاپیکسل,8 گیگابایت رم,A17 Pro,5078 میلی‌آمپر ساعت,لیتیوم یونی
https://www.zoomit.ir/product/list/tablet/,پد 7 پرو شیائومی,"42,290,000",4.9,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEAYABgAAD/2wCEAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDIBCQkJDAsMGA0NGDIhHCEyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMv/AABEIAAoACgMBIgACEQEDEQH/xAGiAAABBQEBAQEBAQAAAAAAAAAAAQIDBAUGBwgJCgsQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+gEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoLEQACAQIEBAMEBwUEBAABAncAAQIDEQQFITEGEkFRB2FxEyIygQgUQpGhscEJIzNS8BVictEKFiQ04SXxFxgZGiYnKCkqNTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqCg4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2dri4+Tl5ufo6ery8/T19vf4+fr/2gAMAwEAAhEDEQA/AOi+IWrXFl430eGOPKSyAMfxA/rn8K9OhlYwx8fwivLviNfvb+OdGiEAdXkGSR05A/r+leoQufIj+X+EfyrKL9+R3Vo2w1J8q6/PU//Z",11.2 اینچ,2136x3200 پیکسل,50/2 مگاپیکسل,سلفی 32 مگاپیکسل,8/12 گیگابایت رم,Snapdragon 8s Gen 3,8850 میلی‌آمپر ساعت,شارژ سریع 67 وات
https://www.zoomit.ir/product/list/tablet/,پد 7 شیائومی,"29,000,000",3.9,https://api2.zoomit.ir/media/6683bad8772792639dec84c3?w=1920&q=75,11.2 اینچ,2136x3200 پیکسل,13 مگاپیکسل,سلفی 8 مگاپیکسل,8/12 گیگابایت رم,Snapdragon 7+ Gen 3,8850 میلی‌آمپر ساعت,شارژ سریع 45 وات
https://www.zoomit.ir/product/list/tablet/,آیپد ایر 13 اپل نسخه 2024,"63,500,000",3,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEAYABgAAD/2wCEAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDIBCQkJDAsMGA0NGDIhHCEyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMv/AABEIAAoACgMBIgACEQEDEQH/xAGiAAABBQEBAQEBAQAAAAAAAAAAAQIDBAUGBwgJCgsQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+gEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoLEQACAQIEBAMEBwUEBAABAncAAQIDEQQFITEGEkFRB2FxEyIygQgUQpGhscEJIzNS8BVictEKFiQ04SXxFxgZGiYnKCkqNTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqCg4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2dri4+Tl5ufo6ery8/T19vf4+fr/2gAMAwEAAhEDEQA/ANv4rXl3beLdBW3iLpJcqr4HQV6vb5+zRf7g/lXlfxVv7y08V6DHbxb0kuVV/lBwP6V6rbkm2i/3B/KqtoB//9k=",13 اینچ,2048x2732 پیکسل,12 مگاپیکسل,سلفی 12 مگاپیکسل,8 گیگابایت رم,اپل M2,36.59 وات‌ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,آیپد پرو 12.9 اپل نسخه 2022,"96,900,000",4.2,https://api2.zoomit.ir/media/67b32648af7091f81ac984c7?w=1920&q=75,12.9 اینچ , 2048x2732 پیکسل,12/10 مگاپیکسل , سلفی 12 مگاپیکسل,8/16 گیگابایت رم , Apple M2,10758 میلی‌آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,آیپد 11 اپل نسخه 2025,"31,390,000",4.9,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEAYABgAAD/2wCEAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDIBCQkJDAsMGA0NGDIhHCEyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMv/AABEIAAoACgMBIgACEQEDEQH/xAGiAAABBQEBAQEBAQAAAAAAAAAAAQIDBAUGBwgJCgsQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+gEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoLEQACAQIEBAMEBwUEBAABAncAAQIDEQQFITEGEkFRB2FxEyIygQgUQpGhscEJIzNS8BVictEKFiQ04SXxFxgZGiYnKCkqNTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqCg4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2dri4+Tl5ufo6ery8/T19vf4+fr/2gAMAwEAAhEDEQA/APTPFly8Or2SgZBYCuwiOYUP+yK43xfLs1eyUpuBYV2MJ/cR/wC6P5VctkW/gXzP/9k=",11.0 اینچ,1640x2360 پیکسل,12 مگاپیکسل,سلفی 12 مگاپیکسل,6 گیگابایت رم,اپل A16 Bionic,28.93 وات‌ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,گلکسی تب اس 10 پلاس سامسونگ,"69,990,000",4.7,https://api2.zoomit.ir/media/661ba857a55162c757fc4f67?w=1920&q=75,12.4 اینچ,1752x2800 پیکسل,13/8 مگاپیکسل,سلفی 12 مگاپیکسل,12 گیگابایت رم,Dimensity 9300+,10090 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,گلکسی تب اس 6 لایت سامسونگ نسخه 2024,"20,499,000",3.3,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEAYABgAAD/2wCEAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDIBCQkJDAsMGA0NGDIhHCEyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMv/AABEIAAoACgMBIgACEQEDEQH/xAGiAAABBQEBAQEBAQAAAAAAAAAAAQIDBAUGBwgJCgsQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+gEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoLEQACAQIEBAMEBwUEBAABAncAAQIDEQQFITEGEkFRB2FxEyIygQgUQpGhscEJIzNS8BVictEKFiQ04SXxFxgZGiYnKCkqNTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqCg4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2dri4+Tl5ufo6ery8/T19vf4+fr/2gAMAwEAAhEDEQA/APWvEdw8N7ahRkFhXRxnMan1Arm/EspjvbUbN2WFdJHzGp9hUrdms1aMdD//2Q==",10.4 اینچ,1200x2000 پیکسل,8 مگاپیکسل,سلفی 5 مگاپیکسل,4 گیگابایت رم,8 هسته‌ای,7040 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,ردمی پد شیائومی,"14,999,000",4.3,https://api2.zoomit.ir/media/66f590b74469dc406340f6ce?w=1920&q=75,10.61 اینچ , 1200x2000 پیکسل,8 مگاپیکسل , سلفی 8 مگاپیکسل,3/4/6 گیگابایت رم , Helio G99,8000 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,آیپد 10.9 اپل نسخه 2022,"29,000,000",4.3,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEAYABgAAD/2wCEAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDIBCQkJDAsMGA0NGDIhHCEyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMv/AABEIAAoACgMBIgACEQEDEQH/xAGiAAABBQEBAQEBAQAAAAAAAAAAAQIDBAUGBwgJCgsQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+gEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoLEQACAQIEBAMEBwUEBAABAncAAQIDEQQFITEGEkFRB2FxEyIygQgUQpGhscEJIzNS8BVictEKFiQ04SXxFxgZGiYnKCkqNTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqCg4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2dri4+Tl5ufo6ery8/T19vf4+fr/2gAMAwEAAhEDEQA/APUvE0ayarahj0INdPFxEn+6K5jxMivq1rk4IIrp4v8AVJ/uipSSk2KMm202f//Z",10.9 اینچ , 1640x2360 پیکسل,12 مگاپیکسل , سلفی 12 مگاپیکسل,4 گیگابایت رم, A14 Bionic,7606 میلی‌آمپر ساعت, لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,آیپد ایر 11 اپل نسخه 2025,"48,590,000",3.8,https://api2.zoomit.ir/media/670eb03f882b3c1a2e0f8a69?w=1920&q=75,11 اینچ,1640x2360 پیکسل,12 مگاپیکسل,سلفی 12 مگاپیکسل,8 گیگابایت رم,اپل M3,7606 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,ردمی پد SE 8.7 شیائومی,"8,900,000",5,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEAYABgAAD/2wCEAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDIBCQkJDAsMGA0NGDIhHCEyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMv/AABEIAAoACgMBIgACEQEDEQH/xAGiAAABBQEBAQEBAQAAAAAAAAAAAQIDBAUGBwgJCgsQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+gEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoLEQACAQIEBAMEBwUEBAABAncAAQIDEQQFITEGEkFRB2FxEyIygQgUQpGhscEJIzNS8BVictEKFiQ04SXxFxgZGiYnKCkqNTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqCg4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2dri4+Tl5ufo6ery8/T19vf4+fr/2gAMAwEAAhEDEQA/AO58e6hLbeI9JijjLCSQAn0r0OE5gjP+yP5V5z4/u2g8S6Qiw798gBbHSvRoeYI/90fyoKfQ/9k=",8.7 اینچ,800x1340 پیکسل,8 مگاپیکسل,سلفی 5 مگاپیکسل,4/6 گیگابایت رم,Helio G85,6650 میلی‌آمپر ساعت,شارژ سریع 18 وات
https://www.zoomit.ir/product/list/tablet/,گلکسی تب S10 FE سامسونگ,"35,050,000",3.2,https://api2.zoomit.ir/media/670a2aa1f72bf31577f0fb02?w=1920&q=75,10.9 اینچ,1440x2304 پیکسل,13 مگاپیکسل,سلفی 12 مگاپیکسل,8/12 گیگابایت رم,Exynos 1580,8000 میلی آمپر ساعت,لیتیوم پلیمری
